timestamp,path,status_code,content_type,bytes,width,height
20260525_015555,data/raw/captcha_20260525_015555_000505.jpg,200,image/jpeg;charset=UTF-8,1142,82,31
20260525_015556,data/raw/captcha_20260525_015556_000506.jpg,200,image/jpeg;charset=UTF-8,1308,82,31
20260525_015557,data/raw/captcha_20260525_015557_000507.jpg,200,image/jpeg;charset=UTF-8,1299,82,31
20260525_015558,data/raw/captcha_20260525_015558_000508.jpg,200,image/jpeg;charset=UTF-8,1206,82,31
20260525_015559,data/raw/captcha_20260525_015559_000509.jpg,200,image/jpeg;charset=UTF-8,1269,82,31
20260525_015600,data/raw/captcha_20260525_015600_000510.jpg,200,image/jpeg;charset=UTF-8,1239,82,31
20260525_015601,data/raw/captcha_20260525_015601_000511.jpg,200,image/jpeg;charset=UTF-8,1303,82,31
20260525_015602,data/raw/captcha_20260525_015602_000512.jpg,200,image/jpeg;charset=UTF-8,1187,82,31
20260525_015603,data/raw/captcha_20260525_015603_000513.jpg,200,image/jpeg;charset=UTF-8,1179,82,31
20260525_015604,data/raw/captcha_20260525_015604_000514.jpg,200,image/jpeg;charset=UTF-8,1345,82,31
20260525_015605,data/raw/captcha_20260525_015605_000515.jpg,200,image/jpeg;charset=UTF-8,1417,82,31
20260525_015606,data/raw/captcha_20260525_015606_000516.jpg,200,image/jpeg;charset=UTF-8,1300,82,31
20260525_015607,data/raw/captcha_20260525_015607_000517.jpg,200,image/jpeg;charset=UTF-8,1369,82,31
20260525_015608,data/raw/captcha_20260525_015608_000518.jpg,200,image/jpeg;charset=UTF-8,1289,82,31
20260525_015609,data/raw/captcha_20260525_015609_000519.jpg,200,image/jpeg;charset=UTF-8,1347,82,31
20260525_015610,data/raw/captcha_20260525_015610_000520.jpg,200,image/jpeg;charset=UTF-8,1304,82,31
20260525_015611,data/raw/captcha_20260525_015611_000521.jpg,200,image/jpeg;charset=UTF-8,1239,82,31
20260525_015612,data/raw/captcha_20260525_015612_000522.jpg,200,image/jpeg;charset=UTF-8,1293,82,31
20260525_015613,data/raw/captcha_20260525_015613_000523.jpg,200,image/jpeg;charset=UTF-8,1358,82,31
20260525_015614,data/raw/captcha_20260525_015614_000524.jpg,200,image/jpeg;charset=UTF-8,1374,82,31
20260525_015615,data/raw/captcha_20260525_015615_000525.jpg,200,image/jpeg;charset=UTF-8,1279,82,31
20260525_015616,data/raw/captcha_20260525_015616_000526.jpg,200,image/jpeg;charset=UTF-8,1319,82,31
20260525_015617,data/raw/captcha_20260525_015617_000527.jpg,200,image/jpeg;charset=UTF-8,1378,82,31
20260525_015618,data/raw/captcha_20260525_015618_000528.jpg,200,image/jpeg;charset=UTF-8,1319,82,31
20260525_015619,data/raw/captcha_20260525_015619_000529.jpg,200,image/jpeg;charset=UTF-8,1391,82,31
20260525_015620,data/raw/captcha_20260525_015620_000530.jpg,200,image/jpeg;charset=UTF-8,1235,82,31
20260525_015621,data/raw/captcha_20260525_015621_000531.jpg,200,image/jpeg;charset=UTF-8,1318,82,31
20260525_015622,data/raw/captcha_20260525_015622_000532.jpg,200,image/jpeg;charset=UTF-8,1402,82,31
20260525_015623,data/raw/captcha_20260525_015623_000533.jpg,200,image/jpeg;charset=UTF-8,1328,82,31
20260525_015624,data/raw/captcha_20260525_015624_000534.jpg,200,image/jpeg;charset=UTF-8,1376,82,31
20260525_015625,data/raw/captcha_20260525_015625_000535.jpg,200,image/jpeg;charset=UTF-8,1258,82,31
20260525_015626,data/raw/captcha_20260525_015626_000536.jpg,200,image/jpeg;charset=UTF-8,1455,82,31
20260525_015627,data/raw/captcha_20260525_015627_000537.jpg,200,image/jpeg;charset=UTF-8,1172,82,31
20260525_015628,data/raw/captcha_20260525_015628_000538.jpg,200,image/jpeg;charset=UTF-8,1287,82,31
20260525_015629,data/raw/captcha_20260525_015629_000539.jpg,200,image/jpeg;charset=UTF-8,1054,82,31
20260525_015630,data/raw/captcha_20260525_015630_000540.jpg,200,image/jpeg;charset=UTF-8,1339,82,31
20260525_015631,data/raw/captcha_20260525_015631_000541.jpg,200,image/jpeg;charset=UTF-8,1171,82,31
20260525_015632,data/raw/captcha_20260525_015632_000542.jpg,200,image/jpeg;charset=UTF-8,1259,82,31
20260525_015633,data/raw/captcha_20260525_015633_000543.jpg,200,image/jpeg;charset=UTF-8,1192,82,31
20260525_015634,data/raw/captcha_20260525_015634_000544.jpg,200,image/jpeg;charset=UTF-8,1320,82,31
20260525_015635,data/raw/captcha_20260525_015635_000545.jpg,200,image/jpeg;charset=UTF-8,1394,82,31
20260525_015636,data/raw/captcha_20260525_015636_000546.jpg,200,image/jpeg;charset=UTF-8,1200,82,31
20260525_015637,data/raw/captcha_20260525_015637_000547.jpg,200,image/jpeg;charset=UTF-8,1212,82,31
20260525_015638,data/raw/captcha_20260525_015638_000548.jpg,200,image/jpeg;charset=UTF-8,1245,82,31
20260525_015639,data/raw/captcha_20260525_015639_000549.jpg,200,image/jpeg;charset=UTF-8,1171,82,31
20260525_015640,data/raw/captcha_20260525_015640_000550.jpg,200,image/jpeg;charset=UTF-8,1305,82,31
20260525_015641,data/raw/captcha_20260525_015641_000551.jpg,200,image/jpeg;charset=UTF-8,1387,82,31
20260525_015642,data/raw/captcha_20260525_015642_000552.jpg,200,image/jpeg;charset=UTF-8,1194,82,31
20260525_015643,data/raw/captcha_20260525_015643_000553.jpg,200,image/jpeg;charset=UTF-8,1350,82,31
20260525_015644,data/raw/captcha_20260525_015644_000554.jpg,200,image/jpeg;charset=UTF-8,1313,82,31
20260525_015645,data/raw/captcha_20260525_015645_000555.jpg,200,image/jpeg;charset=UTF-8,1277,82,31
20260525_015646,data/raw/captcha_20260525_015646_000556.jpg,200,image/jpeg;charset=UTF-8,1378,82,31
20260525_015647,data/raw/captcha_20260525_015647_000557.jpg,200,image/jpeg;charset=UTF-8,1266,82,31
20260525_015648,data/raw/captcha_20260525_015648_000558.jpg,200,image/jpeg;charset=UTF-8,1152,82,31
20260525_015649,data/raw/captcha_20260525_015649_000559.jpg,200,image/jpeg;charset=UTF-8,1276,82,31
20260525_015650,data/raw/captcha_20260525_015650_000560.jpg,200,image/jpeg;charset=UTF-8,1308,82,31
20260525_015651,data/raw/captcha_20260525_015651_000561.jpg,200,image/jpeg;charset=UTF-8,1223,82,31
20260525_015652,data/raw/captcha_20260525_015652_000562.jpg,200,image/jpeg;charset=UTF-8,1419,82,31
20260525_015653,data/raw/captcha_20260525_015653_000563.jpg,200,image/jpeg;charset=UTF-8,1279,82,31
20260525_015654,data/raw/captcha_20260525_015654_000564.jpg,200,image/jpeg;charset=UTF-8,1364,82,31
20260525_015655,data/raw/captcha_20260525_015655_000565.jpg,200,image/jpeg;charset=UTF-8,1310,82,31
20260525_015656,data/raw/captcha_20260525_015656_000566.jpg,200,image/jpeg;charset=UTF-8,1468,82,31
20260525_015657,data/raw/captcha_20260525_015657_000567.jpg,200,image/jpeg;charset=UTF-8,1480,82,31
20260525_015658,data/raw/captcha_20260525_015658_000568.jpg,200,image/jpeg;charset=UTF-8,1422,82,31
20260525_015659,data/raw/captcha_20260525_015659_000569.jpg,200,image/jpeg;charset=UTF-8,1237,82,31
20260525_015700,data/raw/captcha_20260525_015700_000570.jpg,200,image/jpeg;charset=UTF-8,1259,82,31
20260525_015701,data/raw/captcha_20260525_015701_000571.jpg,200,image/jpeg;charset=UTF-8,1219,82,31
20260525_015702,data/raw/captcha_20260525_015702_000572.jpg,200,image/jpeg;charset=UTF-8,1521,82,31
20260525_015703,data/raw/captcha_20260525_015703_000573.jpg,200,image/jpeg;charset=UTF-8,1276,82,31
20260525_015704,data/raw/captcha_20260525_015704_000574.jpg,200,image/jpeg;charset=UTF-8,1384,82,31
20260525_015705,data/raw/captcha_20260525_015705_000575.jpg,200,image/jpeg;charset=UTF-8,1209,82,31
20260525_015706,data/raw/captcha_20260525_015706_000576.jpg,200,image/jpeg;charset=UTF-8,1462,82,31
20260525_015707,data/raw/captcha_20260525_015707_000577.jpg,200,image/jpeg;charset=UTF-8,1324,82,31
20260525_015708,data/raw/captcha_20260525_015708_000578.jpg,200,image/jpeg;charset=UTF-8,1357,82,31
20260525_015709,data/raw/captcha_20260525_015709_000579.jpg,200,image/jpeg;charset=UTF-8,1191,82,31
20260525_015710,data/raw/captcha_20260525_015710_000580.jpg,200,image/jpeg;charset=UTF-8,1183,82,31
20260525_015711,data/raw/captcha_20260525_015711_000581.jpg,200,image/jpeg;charset=UTF-8,1313,82,31
20260525_015712,data/raw/captcha_20260525_015712_000582.jpg,200,image/jpeg;charset=UTF-8,1190,82,31
20260525_015713,data/raw/captcha_20260525_015713_000583.jpg,200,image/jpeg;charset=UTF-8,1146,82,31
20260525_015714,data/raw/captcha_20260525_015714_000584.jpg,200,image/jpeg;charset=UTF-8,1365,82,31
20260525_015715,data/raw/captcha_20260525_015715_000585.jpg,200,image/jpeg;charset=UTF-8,1229,82,31
20260525_015716,data/raw/captcha_20260525_015716_000586.jpg,200,image/jpeg;charset=UTF-8,1144,82,31
20260525_015717,data/raw/captcha_20260525_015717_000587.jpg,200,image/jpeg;charset=UTF-8,1213,82,31
20260525_015718,data/raw/captcha_20260525_015718_000588.jpg,200,image/jpeg;charset=UTF-8,1453,82,31
20260525_015719,data/raw/captcha_20260525_015719_000589.jpg,200,image/jpeg;charset=UTF-8,1366,82,31
20260525_015720,data/raw/captcha_20260525_015720_000590.jpg,200,image/jpeg;charset=UTF-8,1299,82,31
20260525_015721,data/raw/captcha_20260525_015721_000591.jpg,200,image/jpeg;charset=UTF-8,1324,82,31
20260525_015722,data/raw/captcha_20260525_015722_000592.jpg,200,image/jpeg;charset=UTF-8,1334,82,31
20260525_015723,data/raw/captcha_20260525_015723_000593.jpg,200,image/jpeg;charset=UTF-8,1361,82,31
20260525_015724,data/raw/captcha_20260525_015724_000594.jpg,200,image/jpeg;charset=UTF-8,1234,82,31
20260525_015725,data/raw/captcha_20260525_015725_000595.jpg,200,image/jpeg;charset=UTF-8,1435,82,31
20260525_015726,data/raw/captcha_20260525_015726_000596.jpg,200,image/jpeg;charset=UTF-8,1346,82,31
20260525_015727,data/raw/captcha_20260525_015727_000597.jpg,200,image/jpeg;charset=UTF-8,1305,82,31
20260525_015728,data/raw/captcha_20260525_015728_000598.jpg,200,image/jpeg;charset=UTF-8,1392,82,31
20260525_015729,data/raw/captcha_20260525_015729_000599.jpg,200,image/jpeg;charset=UTF-8,1270,82,31
20260525_015730,data/raw/captcha_20260525_015730_000600.jpg,200,image/jpeg;charset=UTF-8,1246,82,31
20260525_015731,data/raw/captcha_20260525_015731_000601.jpg,200,image/jpeg;charset=UTF-8,1467,82,31
20260525_015732,data/raw/captcha_20260525_015732_000602.jpg,200,image/jpeg;charset=UTF-8,1444,82,31
20260525_015733,data/raw/captcha_20260525_015733_000603.jpg,200,image/jpeg;charset=UTF-8,1149,82,31
20260525_015734,data/raw/captcha_20260525_015734_000604.jpg,200,image/jpeg;charset=UTF-8,1506,82,31
20260525_015735,data/raw/captcha_20260525_015735_000605.jpg,200,image/jpeg;charset=UTF-8,1106,82,31
20260525_015736,data/raw/captcha_20260525_015736_000606.jpg,200,image/jpeg;charset=UTF-8,1193,82,31
20260525_015737,data/raw/captcha_20260525_015737_000607.jpg,200,image/jpeg;charset=UTF-8,1316,82,31
20260525_015738,data/raw/captcha_20260525_015738_000608.jpg,200,image/jpeg;charset=UTF-8,1231,82,31
20260525_015739,data/raw/captcha_20260525_015739_000609.jpg,200,image/jpeg;charset=UTF-8,1330,82,31
20260525_015740,data/raw/captcha_20260525_015740_000610.jpg,200,image/jpeg;charset=UTF-8,1279,82,31
20260525_015741,data/raw/captcha_20260525_015741_000611.jpg,200,image/jpeg;charset=UTF-8,1333,82,31
20260525_015742,data/raw/captcha_20260525_015742_000612.jpg,200,image/jpeg;charset=UTF-8,1242,82,31
20260525_015743,data/raw/captcha_20260525_015743_000613.jpg,200,image/jpeg;charset=UTF-8,1263,82,31
20260525_015744,data/raw/captcha_20260525_015744_000614.jpg,200,image/jpeg;charset=UTF-8,1407,82,31
20260525_015745,data/raw/captcha_20260525_015745_000615.jpg,200,image/jpeg;charset=UTF-8,1396,82,31
20260525_015746,data/raw/captcha_20260525_015746_000616.jpg,200,image/jpeg;charset=UTF-8,1296,82,31
20260525_015747,data/raw/captcha_20260525_015747_000617.jpg,200,image/jpeg;charset=UTF-8,1341,82,31
20260525_015748,data/raw/captcha_20260525_015748_000618.jpg,200,image/jpeg;charset=UTF-8,1332,82,31
20260525_015749,data/raw/captcha_20260525_015749_000619.jpg,200,image/jpeg;charset=UTF-8,1178,82,31
20260525_015750,data/raw/captcha_20260525_015750_000620.jpg,200,image/jpeg;charset=UTF-8,1340,82,31
20260525_015751,data/raw/captcha_20260525_015751_000621.jpg,200,image/jpeg;charset=UTF-8,1278,82,31
20260525_015752,data/raw/captcha_20260525_015752_000622.jpg,200,image/jpeg;charset=UTF-8,1211,82,31
20260525_015753,data/raw/captcha_20260525_015753_000623.jpg,200,image/jpeg;charset=UTF-8,1433,82,31
20260525_015754,data/raw/captcha_20260525_015754_000624.jpg,200,image/jpeg;charset=UTF-8,1123,82,31
20260525_015755,data/raw/captcha_20260525_015755_000625.jpg,200,image/jpeg;charset=UTF-8,1369,82,31
20260525_015756,data/raw/captcha_20260525_015756_000626.jpg,200,image/jpeg;charset=UTF-8,1390,82,31
20260525_015757,data/raw/captcha_20260525_015757_000627.jpg,200,image/jpeg;charset=UTF-8,1255,82,31
20260525_015758,data/raw/captcha_20260525_015758_000628.jpg,200,image/jpeg;charset=UTF-8,1234,82,31
20260525_015759,data/raw/captcha_20260525_015759_000629.jpg,200,image/jpeg;charset=UTF-8,1265,82,31
20260525_015800,data/raw/captcha_20260525_015800_000630.jpg,200,image/jpeg;charset=UTF-8,1328,82,31
20260525_015801,data/raw/captcha_20260525_015801_000631.jpg,200,image/jpeg;charset=UTF-8,1377,82,31
20260525_015802,data/raw/captcha_20260525_015802_000632.jpg,200,image/jpeg;charset=UTF-8,1414,82,31
20260525_015803,data/raw/captcha_20260525_015803_000633.jpg,200,image/jpeg;charset=UTF-8,1312,82,31
20260525_015804,data/raw/captcha_20260525_015804_000634.jpg,200,image/jpeg;charset=UTF-8,1229,82,31
20260525_015805,data/raw/captcha_20260525_015805_000635.jpg,200,image/jpeg;charset=UTF-8,1350,82,31
20260525_015806,data/raw/captcha_20260525_015806_000636.jpg,200,image/jpeg;charset=UTF-8,1263,82,31
20260525_015807,data/raw/captcha_20260525_015807_000637.jpg,200,image/jpeg;charset=UTF-8,1308,82,31
20260525_015808,data/raw/captcha_20260525_015808_000638.jpg,200,image/jpeg;charset=UTF-8,1436,82,31
20260525_015809,data/raw/captcha_20260525_015809_000639.jpg,200,image/jpeg;charset=UTF-8,1239,82,31
20260525_015810,data/raw/captcha_20260525_015810_000640.jpg,200,image/jpeg;charset=UTF-8,1397,82,31
20260525_015811,data/raw/captcha_20260525_015811_000641.jpg,200,image/jpeg;charset=UTF-8,1256,82,31
20260525_015812,data/raw/captcha_20260525_015812_000642.jpg,200,image/jpeg;charset=UTF-8,1299,82,31
20260525_015813,data/raw/captcha_20260525_015813_000643.jpg,200,image/jpeg;charset=UTF-8,1304,82,31
20260525_015814,data/raw/captcha_20260525_015814_000644.jpg,200,image/jpeg;charset=UTF-8,1303,82,31
20260525_015815,data/raw/captcha_20260525_015815_000645.jpg,200,image/jpeg;charset=UTF-8,1247,82,31
20260525_015816,data/raw/captcha_20260525_015816_000646.jpg,200,image/jpeg;charset=UTF-8,1276,82,31
20260525_015817,data/raw/captcha_20260525_015817_000647.jpg,200,image/jpeg;charset=UTF-8,1304,82,31
20260525_015818,data/raw/captcha_20260525_015818_000648.jpg,200,image/jpeg;charset=UTF-8,1321,82,31
20260525_015819,data/raw/captcha_20260525_015819_000649.jpg,200,image/jpeg;charset=UTF-8,1319,82,31
20260525_015820,data/raw/captcha_20260525_015820_000650.jpg,200,image/jpeg;charset=UTF-8,1252,82,31
20260525_015821,data/raw/captcha_20260525_015821_000651.jpg,200,image/jpeg;charset=UTF-8,1296,82,31
20260525_015822,data/raw/captcha_20260525_015822_000652.jpg,200,image/jpeg;charset=UTF-8,1268,82,31
20260525_015823,data/raw/captcha_20260525_015823_000653.jpg,200,image/jpeg;charset=UTF-8,1421,82,31
20260525_015824,data/raw/captcha_20260525_015824_000654.jpg,200,image/jpeg;charset=UTF-8,1189,82,31
20260525_015825,data/raw/captcha_20260525_015825_000655.jpg,200,image/jpeg;charset=UTF-8,1217,82,31
20260525_015826,data/raw/captcha_20260525_015826_000656.jpg,200,image/jpeg;charset=UTF-8,1310,82,31
20260525_015827,data/raw/captcha_20260525_015827_000657.jpg,200,image/jpeg;charset=UTF-8,1167,82,31
20260525_015828,data/raw/captcha_20260525_015828_000658.jpg,200,image/jpeg;charset=UTF-8,1192,82,31
20260525_015829,data/raw/captcha_20260525_015829_000659.jpg,200,image/jpeg;charset=UTF-8,1319,82,31
20260525_015830,data/raw/captcha_20260525_015830_000660.jpg,200,image/jpeg;charset=UTF-8,1365,82,31
20260525_015831,data/raw/captcha_20260525_015831_000661.jpg,200,image/jpeg;charset=UTF-8,1246,82,31
20260525_015832,data/raw/captcha_20260525_015832_000662.jpg,200,image/jpeg;charset=UTF-8,1399,82,31
20260525_015833,data/raw/captcha_20260525_015833_000663.jpg,200,image/jpeg;charset=UTF-8,1301,82,31
20260525_015834,data/raw/captcha_20260525_015834_000664.jpg,200,image/jpeg;charset=UTF-8,1184,82,31
20260525_015835,data/raw/captcha_20260525_015835_000665.jpg,200,image/jpeg;charset=UTF-8,1553,82,31
20260525_015836,data/raw/captcha_20260525_015836_000666.jpg,200,image/jpeg;charset=UTF-8,1259,82,31
20260525_015837,data/raw/captcha_20260525_015837_000667.jpg,200,image/jpeg;charset=UTF-8,1335,82,31
20260525_015838,data/raw/captcha_20260525_015838_000668.jpg,200,image/jpeg;charset=UTF-8,1377,82,31
20260525_015839,data/raw/captcha_20260525_015839_000669.jpg,200,image/jpeg;charset=UTF-8,1382,82,31
20260525_015840,data/raw/captcha_20260525_015840_000670.jpg,200,image/jpeg;charset=UTF-8,1374,82,31
20260525_015841,data/raw/captcha_20260525_015841_000671.jpg,200,image/jpeg;charset=UTF-8,1487,82,31
20260525_015842,data/raw/captcha_20260525_015842_000672.jpg,200,image/jpeg;charset=UTF-8,1202,82,31
20260525_015843,data/raw/captcha_20260525_015843_000673.jpg,200,image/jpeg;charset=UTF-8,1412,82,31
20260525_015844,data/raw/captcha_20260525_015844_000674.jpg,200,image/jpeg;charset=UTF-8,1323,82,31
20260525_015845,data/raw/captcha_20260525_015845_000675.jpg,200,image/jpeg;charset=UTF-8,1249,82,31
20260525_015846,data/raw/captcha_20260525_015846_000676.jpg,200,image/jpeg;charset=UTF-8,1366,82,31
20260525_015847,data/raw/captcha_20260525_015847_000677.jpg,200,image/jpeg;charset=UTF-8,1368,82,31
20260525_015848,data/raw/captcha_20260525_015848_000678.jpg,200,image/jpeg;charset=UTF-8,1337,82,31
20260525_015849,data/raw/captcha_20260525_015849_000679.jpg,200,image/jpeg;charset=UTF-8,1338,82,31
20260525_015850,data/raw/captcha_20260525_015850_000680.jpg,200,image/jpeg;charset=UTF-8,1160,82,31
20260525_015851,data/raw/captcha_20260525_015851_000681.jpg,200,image/jpeg;charset=UTF-8,1295,82,31
20260525_015852,data/raw/captcha_20260525_015852_000682.jpg,200,image/jpeg;charset=UTF-8,1188,82,31
20260525_015853,data/raw/captcha_20260525_015853_000683.jpg,200,image/jpeg;charset=UTF-8,1403,82,31
20260525_015854,data/raw/captcha_20260525_015854_000684.jpg,200,image/jpeg;charset=UTF-8,1256,82,31
20260525_015855,data/raw/captcha_20260525_015855_000685.jpg,200,image/jpeg;charset=UTF-8,1349,82,31
20260525_015856,data/raw/captcha_20260525_015856_000686.jpg,200,image/jpeg;charset=UTF-8,1209,82,31
20260525_015857,data/raw/captcha_20260525_015857_000687.jpg,200,image/jpeg;charset=UTF-8,1373,82,31
20260525_015858,data/raw/captcha_20260525_015858_000688.jpg,200,image/jpeg;charset=UTF-8,1252,82,31
20260525_015859,data/raw/captcha_20260525_015859_000689.jpg,200,image/jpeg;charset=UTF-8,1272,82,31
20260525_015900,data/raw/captcha_20260525_015900_000690.jpg,200,image/jpeg;charset=UTF-8,1309,82,31
20260525_015901,data/raw/captcha_20260525_015901_000691.jpg,200,image/jpeg;charset=UTF-8,1139,82,31
20260525_015902,data/raw/captcha_20260525_015902_000692.jpg,200,image/jpeg;charset=UTF-8,1213,82,31
20260525_015903,data/raw/captcha_20260525_015903_000693.jpg,200,image/jpeg;charset=UTF-8,1221,82,31
20260525_015904,data/raw/captcha_20260525_015904_000694.jpg,200,image/jpeg;charset=UTF-8,1330,82,31
20260525_015905,data/raw/captcha_20260525_015905_000695.jpg,200,image/jpeg;charset=UTF-8,1339,82,31
20260525_015906,data/raw/captcha_20260525_015906_000696.jpg,200,image/jpeg;charset=UTF-8,1330,82,31
20260525_015907,data/raw/captcha_20260525_015907_000697.jpg,200,image/jpeg;charset=UTF-8,1188,82,31
20260525_015908,data/raw/captcha_20260525_015908_000698.jpg,200,image/jpeg;charset=UTF-8,1264,82,31
20260525_015909,data/raw/captcha_20260525_015909_000699.jpg,200,image/jpeg;charset=UTF-8,1190,82,31
20260525_015910,data/raw/captcha_20260525_015910_000700.jpg,200,image/jpeg;charset=UTF-8,1245,82,31
20260525_015911,data/raw/captcha_20260525_015911_000701.jpg,200,image/jpeg;charset=UTF-8,1324,82,31
20260525_015912,data/raw/captcha_20260525_015912_000702.jpg,200,image/jpeg;charset=UTF-8,1097,82,31
20260525_015913,data/raw/captcha_20260525_015913_000703.jpg,200,image/jpeg;charset=UTF-8,1148,82,31
20260525_015914,data/raw/captcha_20260525_015914_000704.jpg,200,image/jpeg;charset=UTF-8,1374,82,31
20260525_015915,data/raw/captcha_20260525_015915_000705.jpg,200,image/jpeg;charset=UTF-8,1339,82,31
20260525_015916,data/raw/captcha_20260525_015916_000706.jpg,200,image/jpeg;charset=UTF-8,1240,82,31
20260525_015917,data/raw/captcha_20260525_015917_000707.jpg,200,image/jpeg;charset=UTF-8,1207,82,31
20260525_015918,data/raw/captcha_20260525_015918_000708.jpg,200,image/jpeg;charset=UTF-8,1428,82,31
20260525_015919,data/raw/captcha_20260525_015919_000709.jpg,200,image/jpeg;charset=UTF-8,1187,82,31
20260525_015920,data/raw/captcha_20260525_015920_000710.jpg,200,image/jpeg;charset=UTF-8,1256,82,31
20260525_015921,data/raw/captcha_20260525_015921_000711.jpg,200,image/jpeg;charset=UTF-8,1274,82,31
20260525_015922,data/raw/captcha_20260525_015922_000712.jpg,200,image/jpeg;charset=UTF-8,1259,82,31
20260525_015923,data/raw/captcha_20260525_015923_000713.jpg,200,image/jpeg;charset=UTF-8,1162,82,31
20260525_015924,data/raw/captcha_20260525_015924_000714.jpg,200,image/jpeg;charset=UTF-8,1350,82,31
20260525_015925,data/raw/captcha_20260525_015925_000715.jpg,200,image/jpeg;charset=UTF-8,1251,82,31
20260525_015926,data/raw/captcha_20260525_015926_000716.jpg,200,image/jpeg;charset=UTF-8,1190,82,31
20260525_015927,data/raw/captcha_20260525_015927_000717.jpg,200,image/jpeg;charset=UTF-8,1275,82,31
20260525_015928,data/raw/captcha_20260525_015928_000718.jpg,200,image/jpeg;charset=UTF-8,1183,82,31
20260525_015929,data/raw/captcha_20260525_015929_000719.jpg,200,image/jpeg;charset=UTF-8,1358,82,31
20260525_015930,data/raw/captcha_20260525_015930_000720.jpg,200,image/jpeg;charset=UTF-8,1295,82,31
20260525_015931,data/raw/captcha_20260525_015931_000721.jpg,200,image/jpeg;charset=UTF-8,1215,82,31
20260525_015932,data/raw/captcha_20260525_015932_000722.jpg,200,image/jpeg;charset=UTF-8,1329,82,31
20260525_015933,data/raw/captcha_20260525_015933_000723.jpg,200,image/jpeg;charset=UTF-8,1131,82,31
20260525_015934,data/raw/captcha_20260525_015934_000724.jpg,200,image/jpeg;charset=UTF-8,1174,82,31
20260525_015935,data/raw/captcha_20260525_015935_000725.jpg,200,image/jpeg;charset=UTF-8,1315,82,31
20260525_015936,data/raw/captcha_20260525_015936_000726.jpg,200,image/jpeg;charset=UTF-8,1320,82,31
20260525_015937,data/raw/captcha_20260525_015937_000727.jpg,200,image/jpeg;charset=UTF-8,1385,82,31
20260525_015938,data/raw/captcha_20260525_015938_000728.jpg,200,image/jpeg;charset=UTF-8,1263,82,31
20260525_015939,data/raw/captcha_20260525_015939_000729.jpg,200,image/jpeg;charset=UTF-8,1369,82,31
20260525_015940,data/raw/captcha_20260525_015940_000730.jpg,200,image/jpeg;charset=UTF-8,1297,82,31
20260525_015941,data/raw/captcha_20260525_015941_000731.jpg,200,image/jpeg;charset=UTF-8,1220,82,31
20260525_015942,data/raw/captcha_20260525_015942_000732.jpg,200,image/jpeg;charset=UTF-8,1239,82,31
20260525_015943,data/raw/captcha_20260525_015943_000733.jpg,200,image/jpeg;charset=UTF-8,1357,82,31
20260525_015944,data/raw/captcha_20260525_015944_000734.jpg,200,image/jpeg;charset=UTF-8,1188,82,31
20260525_015945,data/raw/captcha_20260525_015945_000735.jpg,200,image/jpeg;charset=UTF-8,1249,82,31
20260525_015946,data/raw/captcha_20260525_015946_000736.jpg,200,image/jpeg;charset=UTF-8,1290,82,31
20260525_015947,data/raw/captcha_20260525_015947_000737.jpg,200,image/jpeg;charset=UTF-8,1125,82,31
20260525_015948,data/raw/captcha_20260525_015948_000738.jpg,200,image/jpeg;charset=UTF-8,1346,82,31
20260525_015949,data/raw/captcha_20260525_015949_000739.jpg,200,image/jpeg;charset=UTF-8,1219,82,31
20260525_015950,data/raw/captcha_20260525_015950_000740.jpg,200,image/jpeg;charset=UTF-8,1394,82,31
20260525_015951,data/raw/captcha_20260525_015951_000741.jpg,200,image/jpeg;charset=UTF-8,1299,82,31
20260525_015952,data/raw/captcha_20260525_015952_000742.jpg,200,image/jpeg;charset=UTF-8,1283,82,31
20260525_015953,data/raw/captcha_20260525_015953_000743.jpg,200,image/jpeg;charset=UTF-8,1369,82,31
20260525_015954,data/raw/captcha_20260525_015954_000744.jpg,200,image/jpeg;charset=UTF-8,1381,82,31
20260525_015955,data/raw/captcha_20260525_015955_000745.jpg,200,image/jpeg;charset=UTF-8,1308,82,31
20260525_015956,data/raw/captcha_20260525_015956_000746.jpg,200,image/jpeg;charset=UTF-8,1269,82,31
20260525_015957,data/raw/captcha_20260525_015957_000747.jpg,200,image/jpeg;charset=UTF-8,1341,82,31
20260525_015958,data/raw/captcha_20260525_015958_000748.jpg,200,image/jpeg;charset=UTF-8,1264,82,31
20260525_015959,data/raw/captcha_20260525_015959_000749.jpg,200,image/jpeg;charset=UTF-8,1367,82,31
20260525_020000,data/raw/captcha_20260525_020000_000750.jpg,200,image/jpeg;charset=UTF-8,1311,82,31
20260525_020001,data/raw/captcha_20260525_020001_000751.jpg,200,image/jpeg;charset=UTF-8,1170,82,31
20260525_020002,data/raw/captcha_20260525_020002_000752.jpg,200,image/jpeg;charset=UTF-8,1460,82,31
20260525_020003,data/raw/captcha_20260525_020003_000753.jpg,200,image/jpeg;charset=UTF-8,1325,82,31
20260525_020004,data/raw/captcha_20260525_020004_000754.jpg,200,image/jpeg;charset=UTF-8,1177,82,31
20260525_020005,data/raw/captcha_20260525_020005_000755.jpg,200,image/jpeg;charset=UTF-8,1249,82,31
20260525_020006,data/raw/captcha_20260525_020006_000756.jpg,200,image/jpeg;charset=UTF-8,1230,82,31
20260525_020007,data/raw/captcha_20260525_020007_000757.jpg,200,image/jpeg;charset=UTF-8,1349,82,31
20260525_020008,data/raw/captcha_20260525_020008_000758.jpg,200,image/jpeg;charset=UTF-8,1283,82,31
